Hour,WEC_SDGE_biomass_1.0,WEC_SDGE_hydroelectric_pumped_storage_1.0,WEC_SDGE_natural_gas_fired_combined_cycle_1.0,WEC_SDGE_natural_gas_fired_combined_cycle_2.0,WEC_SDGE_natural_gas_fired_combined_cycle_3.0,WEC_SDGE_natural_gas_fired_combined_cycle_4.0,WEC_SDGE_natural_gas_fired_combustion_turbine_1.0,WEC_SDGE_natural_gas_fired_combustion_turbine_2.0,WEC_SDGE_natural_gas_fired_combustion_turbine_3.0,WEC_SDGE_natural_gas_fired_combustion_turbine_4.0,WEC_SDGE_natural_gas_fired_combustion_turbine_5.0,WEC_SDGE_natural_gas_fired_combustion_turbine_6.0,WEC_SDGE_natural_gas_fired_combustion_turbine_7.0,WEC_SDGE_natural_gas_fired_combustion_turbine_8.0,WEC_SDGE_natural_gas_fired_combustion_turbine_9.0,WEC_SDGE_natural_gas_fired_combustion_turbine_10.0,WEC_SDGE_natural_gas_fired_combustion_turbine_11.0,WEC_SDGE_natural_gas_fired_combustion_turbine_12.0,WEC_SDGE_onshore_wind_turbine_1.0,WEC_SDGE_small_hydroelectric_1.0,WEC_SDGE_solar_photovoltaic_1.0,WEC_SDGE_naturalgas_ccccsavgcf_0.0,WEC_SDGE_naturalgas_ccavgcf_0.0,WEC_SDGE_naturalgas_ctavgcf_0.0,WEC_SDGE_battery_0.0,WEC_SDGE_naturalgas_ccs100_0.0,WEC_SDGE_landbasedwind_ltrg1_1.0,WEC_SDGE_landbasedwind_ltrg1_2.0,WEC_SDGE_utilitypv_losangeles_1.0,WEC_SDGE_utilitypv_losangeles_2.0
4052,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2388,0.5757,0.6244,1,1,1,1,1,0.305822104,0.207723156,0.82396102,0.832108855
4053,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0918,0.5757,0.6947,1,1,1,1,1,0.11764361,0.074260794,0.910551429,0.914158225
4054,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3439,0.5757,0.7419,1,1,1,1,1,0.41421771,0.328318179,0.986272454,0.986911416
4055,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4076,0.5757,0.6838,1,1,1,1,1,0.496250093,0.395124465,0.94445473,0.946110368
4056,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4882,0.5757,0.6406,1,1,1,1,1,0.595846653,0.490475774,0.931213498,0.933835506
4057,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2819,0.5757,0.5884,1,1,1,1,1,0.487858117,0.292490572,0.921797395,0.926039338
4058,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2649,0.5757,0.4212,1,1,1,1,1,0.516043603,0.267722905,0.729416668,0.729673624
4059,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3384,0.5757,0.2657,1,1,1,1,1,0.648279428,0.335958779,0.47810322,0.474821627
4060,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2076,0.5757,0,1,1,1,1,1,0.38884908,0.1655249,0,0
4061,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3358,0.5757,0,1,1,1,1,1,0.735224485,0.322681934,0,0
4062,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4627,0.5757,0,1,1,1,1,1,0.838836551,0.461574525,0,0
4063,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5668,0.5757,0,1,1,1,1,1,0.845952988,0.592764139,0,0
4064,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6024,0.5757,0,1,1,1,1,1,0.856052995,0.64093864,0,0
4065,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6928,0.5757,0,1,1,1,1,1,0.86235106,0.749747276,0,0
4066,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6589,0.5757,0,1,1,1,1,1,0.866872072,0.714510977,0,0
4067,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7577,0.5757,0,1,1,1,1,1,0.866844952,0.796845198,0,0
4068,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7931,0.5757,0,1,1,1,1,1,0.868382215,0.831092417,0,0
4069,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7668,0.5757,0,1,1,1,1,1,0.869526088,0.810261965,0,0
4070,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7864,0.5757,0.0951,1,1,1,1,1,0.869742393,0.830743015,0.165465862,0.133352742
4071,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7209,0.5757,0.3054,1,1,1,1,1,0.868517399,0.768311679,0.552890241,0.525048375
4072,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6806,0.5757,0.4406,1,1,1,1,1,0.839821458,0.693430662,0.780484557,0.732697725
4073,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6663,0.5757,0.5809,1,1,1,1,1,0.827951789,0.683115005,0.902730465,0.898660064
4074,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6302,0.5757,0.6459,1,1,1,1,1,0.808474541,0.651366413,0.915402055,0.919753134
4075,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6669,0.5757,0.687,1,1,1,1,1,0.81973803,0.685413957,0.926172197,0.930479646
4076,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6761,0.5757,0.7101,1,1,1,1,1,0.815723956,0.72661531,0.938589633,0.942107797
4077,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3738,0.5757,0.7017,1,1,1,1,1,0.59727025,0.388433933,0.921969831,0.925553203
4078,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4673,0.5757,0.7126,1,1,1,1,1,0.698160172,0.492646128,0.942658663,0.94690454
4079,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4156,0.5757,0.6816,1,1,1,1,1,0.663168192,0.439184338,0.935351253,0.942093074
4080,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3925,0.5757,0.6442,1,1,1,1,1,0.652710795,0.400348574,0.937521219,0.943012536
4081,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5827,0.5757,0.5774,1,1,1,1,1,0.772921443,0.603423178,0.903981805,0.909228444
4082,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4998,0.5757,0.4262,1,1,1,1,1,0.764506221,0.503293753,0.73638761,0.739288807
4083,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6038,0.5757,0.2676,1,1,1,1,1,0.845010519,0.625434279,0.477312803,0.477862775
4084,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5706,0.5757,0,1,1,1,1,1,0.837557197,0.568160534,0,0
4085,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5177,0.5757,0,1,1,1,1,1,0.844462931,0.537842095,0,0
4086,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6217,0.5757,0,1,1,1,1,1,0.858202815,0.653933406,0,0
4087,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6429,0.5757,0,1,1,1,1,1,0.861676812,0.680740118,0,0
4088,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5467,0.5757,0,1,1,1,1,1,0.845639467,0.560076475,0,0
4089,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5674,0.5757,0,1,1,1,1,1,0.850065947,0.569965482,0,0
4090,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6831,0.5757,0,1,1,1,1,1,0.859765232,0.721352935,0,0
4091,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5901,0.5757,0,1,1,1,1,1,0.844202995,0.58825475,0,0
4092,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5013,0.5757,0,1,1,1,1,1,0.815591574,0.461123794,0,0
4093,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5112,0.5757,0,1,1,1,1,1,0.824395478,0.481541365,0,0
4094,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5056,0.5757,0.1206,1,1,1,1,1,0.802727282,0.452907801,0.267112672,0.196455464
4095,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4267,0.5757,0.2869,1,1,1,1,1,0.799209476,0.355255187,0.581662953,0.524721324
4096,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1662,0.5757,0.4423,1,1,1,1,1,0.534585178,0.105036139,0.766388655,0.737944186
4097,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0207,0.5757,0.5871,1,1,1,1,1,0.131660968,0.00755016,0.903871179,0.898369014
4098,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0032,0.5757,0.6432,1,1,1,1,1,0.021670451,0.006012832,0.911020398,0.912660241
4099,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0228,0.5757,0.6831,1,1,1,1,1,0.008374276,0.032766253,0.918368697,0.923594117
4100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0458,0.5757,0.7109,1,1,1,1,1,0.015290443,0.062541217,0.939146161,0.94320786
4101,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1472,0.5757,0.7056,1,1,1,1,1,0.074830361,0.214092404,0.932105303,0.934186816
4102,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2057,0.5757,0.7119,1,1,1,1,1,0.137242064,0.261232018,0.951016665,0.951987267
4103,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2404,0.5757,0.689,1,1,1,1,1,0.202505857,0.235774115,0.951935053,0.951850891
4104,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2107,0.5757,0.6397,1,1,1,1,1,0.17121774,0.176766694,0.932762146,0.933958411
4105,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2923,0.5757,0.5638,1,1,1,1,1,0.24147591,0.263635039,0.878200352,0.881705463
4106,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2137,0.5757,0.4154,1,1,1,1,1,0.227569044,0.168111101,0.717914879,0.717894793
4107,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.23,0.5757,0.2577,1,1,1,1,1,0.388553739,0.154620007,0.467626572,0.464610457
4108,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.194,0.5757,0,1,1,1,1,1,0.496769488,0.169362158,0,0
4109,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1441,0.5757,0,1,1,1,1,1,0.45847097,0.143539712,0,0
4110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2075,0.5757,0,1,1,1,1,1,0.47943753,0.221218497,0,0
4111,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3039,0.5757,0,1,1,1,1,1,0.572118163,0.287438214,0,0
4112,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3395,0.5757,0,1,1,1,1,1,0.619434774,0.317327321,0,0
4113,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3266,0.5757,0,1,1,1,1,1,0.590906978,0.318871051,0,0
4114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4082,0.5757,0,1,1,1,1,1,0.69420898,0.360248029,0,0
4115,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4414,0.5757,0,1,1,1,1,1,0.723273993,0.388801396,0,0
4116,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4704,0.5757,0,1,1,1,1,1,0.653161764,0.427828074,0,0
4117,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4457,0.5757,0,1,1,1,1,1,0.661866128,0.440647542,0,0
4118,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3743,0.5757,0.122,1,1,1,1,1,0.584512591,0.358985901,0.144827947,0.13494119
4119,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0484,0.5757,0.273,1,1,1,1,1,0.054106932,0.071857139,0.494281799,0.478765905
4120,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1766,0.5757,0.4455,1,1,1,1,1,0.193321079,0.187350541,0.755663276,0.696322083
4121,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1208,0.5757,0.567,1,1,1,1,1,0.095281377,0.120063499,0.893998384,0.874558985
4122,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1179,0.5757,0.5574,1,1,1,1,1,0.15890342,0.128981322,0.793285489,0.7946015
4123,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.205,0.5757,0.6831,1,1,1,1,1,0.133926243,0.2250828,0.934074163,0.933128238
4124,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2653,0.5757,0.7125,1,1,1,1,1,0.165226161,0.25926283,0.951375842,0.951033294
4125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2572,0.5757,0.7078,1,1,1,1,1,0.185100317,0.223774165,0.935255408,0.93517065
4126,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2563,0.5757,0.7532,1,1,1,1,1,0.181174159,0.24002254,0.996408582,0.995280445
4127,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1564,0.5757,0.6807,1,1,1,1,1,0.105938599,0.135865122,0.932850003,0.937679708
4128,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1067,0.5757,0.6335,1,1,1,1,1,0.076530568,0.084692374,0.914560735,0.919428825
4129,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1821,0.5757,0.5628,1,1,1,1,1,0.140002906,0.149365664,0.872058868,0.877644062
4130,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2528,0.5757,0.4176,1,1,1,1,1,0.246201754,0.198696733,0.715821981,0.718693376
4131,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.389,0.5757,0.2628,1,1,1,1,1,0.619071484,0.353555918,0.470819384,0.469728887
4132,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2652,0.5757,0,1,1,1,1,1,0.636149526,0.231473863,0,0
4133,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2839,0.5757,0,1,1,1,1,1,0.676160812,0.250616223,0,0
4134,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4759,0.5757,0,1,1,1,1,1,0.802303314,0.493579626,0,0
4135,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5724,0.5757,0,1,1,1,1,1,0.846979737,0.642828941,0,0
4136,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6668,0.5757,0,1,1,1,1,1,0.861618221,0.727181196,0,0
4137,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6408,0.5757,0,1,1,1,1,1,0.859683037,0.689537585,0,0
4138,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.606,0.5757,0,1,1,1,1,1,0.845726848,0.629608393,0,0
4139,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5922,0.5757,0,1,1,1,1,1,0.841427028,0.605922222,0,0
4140,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5846,0.5757,0,1,1,1,1,1,0.855923772,0.555244625,0,0
4141,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6481,0.5757,0,1,1,1,1,1,0.865570188,0.651556075,0,0
4142,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6612,0.5757,0.1092,1,1,1,1,1,0.864336491,0.66027236,0.235395104,0.163081214
4143,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6404,0.5757,0.3073,1,1,1,1,1,0.861394644,0.659460664,0.5900262,0.541482329
4144,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3433,0.5757,0.4413,1,1,1,1,1,0.674199939,0.277487814,0.786712766,0.739731312
4145,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4155,0.5757,0.5832,1,1,1,1,1,0.689689517,0.299260825,0.889217257,0.88185066
4146,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4231,0.5757,0.65,1,1,1,1,1,0.637876987,0.373640418,0.923056602,0.921362698
4147,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4797,0.5757,0.6996,1,1,1,1,1,0.647627473,0.46137929,0.940259218,0.940538526
4148,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3798,0.5757,0.7182,1,1,1,1,1,0.55474782,0.383028954,0.946075618,0.947914362
4149,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3609,0.5757,0.7066,1,1,1,1,1,0.513093531,0.394919306,0.929572165,0.929666817
4150,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3204,0.5757,0.6861,1,1,1,1,1,0.484759003,0.332673162,0.908143282,0.906264663
4151,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2941,0.5757,0.6856,1,1,1,1,1,0.404476821,0.311528206,0.942748249,0.945869446
4152,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6206,0.5757,0.6446,1,1,1,1,1,0.595076919,0.637194991,0.941904426,0.944739938
4153,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6669,0.5757,0.5726,1,1,1,1,1,0.650969982,0.682664156,0.896062613,0.89726311
4154,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6818,0.5757,0.4286,1,1,1,1,1,0.693501234,0.688547075,0.733698666,0.73496294
4155,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7389,0.5757,0.2727,1,1,1,1,1,0.805060387,0.753232956,0.482912987,0.482457578
4156,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4147,0.5757,0,1,1,1,1,1,0.723142385,0.357777655,0,0
4157,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4284,0.5757,0,1,1,1,1,1,0.803112924,0.364566863,0,0
4158,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4933,0.5757,0,1,1,1,1,1,0.83182466,0.480097413,0,0
4159,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4471,0.5757,0,1,1,1,1,1,0.815867305,0.454689026,0,0
4160,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3586,0.5757,0,1,1,1,1,1,0.796552479,0.33105725,0,0
4161,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.572,0.5757,0,1,1,1,1,1,0.850475669,0.614635348,0,0
4162,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6321,0.5757,0,1,1,1,1,1,0.86407268,0.68391633,0,0
4163,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6446,0.5757,0,1,1,1,1,1,0.861027062,0.689511895,0,0
4164,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5513,0.5757,0,1,1,1,1,1,0.858049214,0.569887102,0,0
4165,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5629,0.5757,0,1,1,1,1,1,0.864044547,0.613147378,0,0
4166,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5345,0.5758,0.125,1,1,1,1,1,0.845502019,0.530054986,0.250481367,0.184430286
4167,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3913,0.5759,0.301,1,1,1,1,1,0.794412792,0.333991587,0.573458791,0.532988667
4168,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2874,0.5759,0.4493,1,1,1,1,1,0.701232195,0.19525522,0.777689338,0.741263986
4169,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.301,0.576,0.5905,1,1,1,1,1,0.583227456,0.214996815,0.904375911,0.902507722
4170,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.242,0.576,0.6486,1,1,1,1,1,0.313470364,0.193865016,0.925841749,0.926661015
4171,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2991,0.5761,0.7167,1,1,1,1,1,0.228669852,0.301764846,0.978345275,0.973273635
4172,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.297,0.5762,0.7199,1,1,1,1,1,0.195102021,0.309998393,0.952836633,0.956105947
4173,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4283,0.5762,0.7209,1,1,1,1,1,0.284408987,0.454684913,0.945366621,0.946144223
4174,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5221,0.5763,0.7312,1,1,1,1,1,0.499181151,0.540669382,0.963636279,0.966522932
4175,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5536,0.5764,0.6972,1,1,1,1,1,0.615597606,0.592416823,0.955048919,0.957412004
4176,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3999,0.5764,0.6461,1,1,1,1,1,0.438208699,0.416755974,0.938028693,0.943485856
4177,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4369,0.5765,0.5711,1,1,1,1,1,0.485199124,0.465026319,0.892211914,0.898508668
4178,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4814,0.5766,0.4231,1,1,1,1,1,0.552428007,0.474747837,0.730677962,0.733417749
4179,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6414,0.5766,0.2661,1,1,1,1,1,0.743613482,0.638418198,0.480121881,0.479797244
4180,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4785,0.5767,0,1,1,1,1,1,0.721002102,0.471740425,0,0
4181,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4453,0.5768,0,1,1,1,1,1,0.741718769,0.486140162,0,0
4182,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.34,0.5768,0,1,1,1,1,1,0.687751532,0.356979609,0,0
4183,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4441,0.5769,0,1,1,1,1,1,0.757599711,0.472483635,0,0
4184,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.465,0.577,0,1,1,1,1,1,0.774351418,0.505891919,0,0
4185,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4868,0.577,0,1,1,1,1,1,0.802752137,0.47710228,0,0
4186,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3418,0.5771,0,1,1,1,1,1,0.645237744,0.325363874,0,0
4187,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3296,0.5772,0,1,1,1,1,1,0.63871181,0.339988768,0,0
4188,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4931,0.5772,0,1,1,1,1,1,0.770626664,0.475047201,0,0
4189,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.542,0.5773,0,1,1,1,1,1,0.745183527,0.559427857,0,0
4190,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4125,0.5774,0.14,1,1,1,1,1,0.669185042,0.437441438,0.240268141,0.188690454
4191,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2468,0.5774,0.3087,1,1,1,1,1,0.574031413,0.251610279,0.576338291,0.557281017
4192,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1603,0.5775,0.463,1,1,1,1,1,0.295972109,0.166038573,0.773362577,0.760646284
4193,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1128,0.5776,0.5889,1,1,1,1,1,0.110266805,0.108476095,0.902375698,0.897172868
4194,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1872,0.5776,0.646,1,1,1,1,1,0.144077614,0.207392246,0.928458929,0.923493326
4195,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.226,0.5777,0.6901,1,1,1,1,1,0.139255002,0.229234427,0.946461082,0.942263842
4196,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1144,0.5778,0.7135,1,1,1,1,1,0.125198662,0.132888854,0.950995564,0.951948285
4197,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2091,0.5778,0.7102,1,1,1,1,1,0.217252314,0.241563588,0.94784832,0.944049716
4198,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3165,0.5779,0.7341,1,1,1,1,1,0.279250383,0.345647693,0.980802417,0.978175879
4199,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3679,0.578,0.6914,1,1,1,1,1,0.29789868,0.415425599,0.949480712,0.952019691
4200,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1761,0.578,0.6442,1,1,1,1,1,0.134159446,0.188741267,0.932447731,0.934649646
4201,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2714,0.5781,0.5677,1,1,1,1,1,0.251808971,0.246919453,0.879407704,0.880853295
4202,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3184,0.5782,0.416,1,1,1,1,1,0.337306023,0.287296563,0.707154036,0.708284259
4203,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3851,0.5782,0.2551,1,1,1,1,1,0.586799979,0.32474038,0.446175307,0.44790566
4204,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4531,0.5783,0,1,1,1,1,1,0.714438438,0.45713371,0,0
4205,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3216,0.5783,0,1,1,1,1,1,0.691796303,0.337307245,0,0
4206,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3763,0.5784,0,1,1,1,1,1,0.691661716,0.415899098,0,0
4207,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.475,0.5785,0,1,1,1,1,1,0.794929981,0.532107115,0,0
4208,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4987,0.5785,0,1,1,1,1,1,0.786544204,0.563918948,0,0
4209,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4497,0.5786,0,1,1,1,1,1,0.817564249,0.462150574,0,0
